"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12"
"90265","Malibu","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",410,4625000,4697500,5247500,5987500,6490000,6500000,6392000,6490000,6485000,5450000,5950000,5495000,5495000,5862500,5425000,5375000,5149500,5300000,5600000,5550000,5492500,5482500,5492500,5550000,5600000,5895000,5e+06,4987500,4980000,5395000,5600000,5300000,5200000,5495000,5497500,5995000,5995000,6375000,5995000,5997500,6750000,5995000,5995000,5995000,5997000,5995000,5649500,5995000,5867500,5767500,5767500,5600000,5450000,5995000,5995000,6400000,5992500,5992500,5947500,6147500,6297000,6399000,6297000,5998000,6100000,6400000,6550000,7250000,6950000,6550000,6550000,6495000,6872500,6500000,6472500,6495000,6989000,7425000,7975000,8194500,7990000,7975000,7422500,7747500,8447000,8299500,8200000,8200000,8044444,7470000,7075000,6747500,6497500,6712500,7249500,6750000,6590000,6500000,6495000,6250000,6250000,6250000,6242500,5999985,6097492.5,6272500,6250000,5987000
"30017","Grayson","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267725,304950,289450,277450,279000,279750,280500,318000,322200,327075,291075,269900,266512,269900,269900,294324,293537.5,293537.5,296663,298061.5,276000,302990,307033,312990,312990,315990,300790,299500,292015,294490,299900,299450,299900,307920,309900,315000,323490,328495,329900,315490,328495,333667.5,339900,339900,345000,338805,339900,334900,330000,328980,330360,325000,326973,327369.5,336690,342010,342343,336275,335000,359900,357450,350000,352500,335000,354900,345000,345000,372450
"80921","Colorado Springs","CO","Colorado Springs","El Paso County",412,439900,409500,399900,399000,399900,399949.5,419450,399999.5,424900,389900,389500,399450,399900,4e+05,398250,402750,416950,420000,449000,443900,453950,446900,441950,439900,419450,412000,4e+05,418950,422450,429900,432825,429900,424900,429900,425000,420000,426320,445000,447000,444900,444950,437450,434900,427450,432400,429900,444475,451450,440000,464900,449900,449450,449000,449000,424900,439450,469500,469750,479999,491500,479999.5,486000,475000,466000,465000,472450,475000,499900,515000,499900,495000,495000,495000,484900,499900,499000,490000,498443,499700,499900,508850,525000,549950,584440.5,573881,574440.5,519000,5e+05,510000,547450,547450,549900,550000,550000,560000,563641,550000,550000,591749.5,595000,610000,599000,577450,572450,559900,547500,522000,479900
"75022","Flower Mound","TX","Dallas-Fort Worth-Arlington","Denton County",413,782450,799435.5,709000,685000,679000,679000,692400,694900,7e+05,699950,736000,699450,736000,659000,650000,664000,634900,599900,575000,589000,604949.5,599900,589900,637500,650000,627500,634994,622400,669900,682450,674950,689900,680000,684500,664950,649950,672450,663995,599900,658497.5,677000,655947.5,667900,749500,732464.5,720000,735450,750000,699900,699000,775000,777270,699900,679900,682450,650000,639900,639900,739000,802495,780000,780000,829900,858615,780900,799900,812495,825000,804950,809950,799949.5,798950,799949.5,799950,799900,799900,799990,782000,750000,775000,779000,783000,847400,871950,876500,844000,777997.5,856250,874000,812250,799950,798447.5,8e+05,847450,810000,807485,817497.5,789500,799500,807497.5,799900,825000,875000,860000,939450,949900,937400,949900
"92596","Winchester","CA","Riverside-San Bernardino-Ontario","Riverside County",414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372450,374900,386290,384900,399037.5,390562.5,386750,380000,373615,379900,390895,399500,379900,399900,399900,4e+05,410937.5,404615,405000,423890,417000,424835,432500,435000,426430,422450,420000,429000,431880,429000,434490,434490,430000,434047,422000,421000,430000,439900,444900,449500,449000,449707,463745,470460,472680,475000,478450,478950,478515,469000,472900,485999.5,489000,492282.5,487575,479900,479990,474745,485000
"55317","Chanhassen","MN","Minneapolis-St. Paul-Bloomington","Carver County",415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715000,699975,697450,714900,699900,750000,739900,764900,774900,762450,685000,712450
"60175","Campton Hills","IL","Chicago-Naperville-Elgin","Kane County",416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712400,728000,724400,724400,633950,632900,633950,633950,614950,612500,675000,680000,679900,679900,679900,649400,675000,649400
"06032","Farmington","CT","Hartford-West Hartford-East Hartford","Hartford County",417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787400,845000,872450,924950,924950,875000,870000,865000,779625,821950,749000,749000,690000,729000,769450,779900,799900,799900,815000,799900,799900
"33037","Key Largo","FL","Key West","Monroe County",418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4297500,4072500,4247500,4490000,4644500,4494500,4110000,4155000,3775000,3750000,3535000,3602500
"84040","Layton","UT","Ogden-Clearfield","Davis County",419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374900,374900,387400,384900,375000,354950,359900,359900,384900,379900,374900,379900,374950,364900,364900,375000,382500,379900,365000,359900,354900,369950,364950,369900,370000,370000,378999.5,370000,379000,385000,389000,396500,389000,379900,387450,397950,387400,381400,399000,417450,397750,398000,397750,396000,434900,379000,399000,404950,375000,415000,415000,422500,419900,4e+05,4e+05,397425
"98075","Sammamish","WA","Seattle-Tacoma-Bellevue","King County",420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269950,1264492.5,1225000,1200000,1200000,1197500,1254975,1250000,1299225,1300425,1289950,1297475,1299950,1349995,1388475,1430000,1529950,1529950,1529950,1469950,1469950,1509950
"95746","Granite Bay","CA","Sacramento--Roseville--Arden-Arcade","Placer County",421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399000,1336500,1300000,1407000,1361750,1312450,1398500,1399000,1395000,1399000,1499000,1598800
"31312","Guyton","GA","Savannah","Effingham County",422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273550,268012.5,268000,268712.5,269900,269900,274300,274900,274300,274900,272100,268025,256350,264400,259400,263800,266900,265900,267050,274900,274900,272025,268900,258700,264450,251200,258000,252900,262450,265400,267400,266400,277450,279450,273250,273400
"34771","Saint Cloud","FL","Orlando-Kissimmee-Sanford","Osceola County",423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356495,357990,349175.5,341445,331950,328945,331945,333990,326975,332445,326975,328482.5,340990,340990,347995,351445,346490,352990,346490,343429,345495,353414.5,348900,399000,390904.5,359475,357900,366560,367675,368790,390995,385178,364190,370194.5,375999,376846,359900,375000,374990,356994.5,359900,355999,351524,365495,362500,369900,364950,369900,369900,367994.5,371408,374817,359334,362254,367086.5,366334,383403.5,386990,390000,374900,380244.5,390000,387495,384750,379990,387990
"02554","Nantucket","MA",,"Nantucket County",424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4345000,4472500,4495000,4495000,4495000,4497500,4497500,4495000,4595000,4745000,4875000,5625000,5500000,4895000,5322500,5350000,5100000,5700000,5750000,5900000,5950000,5750000,6299000,5862500,5995000,5750000,5985000,5750000,5625000,5245000,5722500,5050000,4995000,4950000
"31407","Port Wentworth","GA","Savannah","Chatham County",425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279900,286289,279900,278900,280900,280900,280450,277900,277400,280900,284350,284350,282900,289400,294714,295900,297950,297900,297550,295900,293900,293900,295650,293900,294400
"59937","Whitefish","MT","Kalispell","Flathead County",426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737000,1622500,1549500,1549000,1524000,1499000,1595000,1595000,1595000,1525000,1499000,1555000,1555000,1555000,1560000,1579500,1522500,1545000,1522500,1547500,1550000,1547500,1545000,1500000,1545000,1497500,1550000,1500000,1500000,1522500,1615000,1520000,1495000,1495000,1495000,1547000,1495000,1495000,1490000,1595000,1757500,1777500,1842500,1850000,1765000,1777500,1795000,1730000,1850000,1767500,1740000,1722500,1649500,1672500,1750000,1750000,1722500,1622500,1695000,1595000,1595000,1462500,1500000,1595000,1595000,1595000,1595000
"66221","Overland Park","KS","Kansas City","Johnson County",427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594900,572100,572750,574975,574950,575000,567250,554030,566500,563250,566500,560000,536450,557930,575000,580000,602475,579950,592000,590500,6e+05,603000,608250,607500,612500,619000,625000,621500,632825,646092,629000,639500,633750,637000,648767,649553,659475,651000,655475,659950,648475,659000,655000,696000,673500,672000,655000
"92532","Lake Elsinore","CA","Riverside-San Bernardino-Ontario","Riverside County",428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350245,335000,340000,350490,354199,366495,360500,369633.5,377744,379900,369900,367400,364900,350490,362500,358000,358000,381825,369900,389454,387545,382987.5,379700,388798,385000,384950,369900,384048,393700,392450,379700,385000,399999,396777,390150,395000,390400,389500,389000,406250,412296,414912,410324,419900,424000,419900,421749.5,435000,435249.5,439900,434625,424621,429945,432887,438900,439900,438800,436450,429890,430000,428400,431742
"06840","New Canaan","CT","Bridgeport-Stamford-Norwalk","Fairfield County",429,2775000,2972500,2999500,2950000,2745000,2745000,2795000,2950000,2795000,2795000,2895000,2995000,2972500,2875000,2649000,2495000,2395000,2395000,2395000,2495000,2495000,2495000,2495000,2495000,2500000,2699000,2695000,2595000,2595000,2597499.5,2595000,2658000,2595000,2595000,2645000,2695000,2500000,2495000,2495000,2449000,2499000,2499000,2499000,2695000,2695000,2695000,2695000,2695000,2800000,2712000,2595000,2595000,2495000,2495000,2595000,2572000,2650000,2724000,2750000,2799000,2897500,2700000,2697500,2695000,2637500,2739000,2795000,2650000,2672500,2695000,2695000,2754000,2695000,2654500,2650000,2596500,2499000,2495000,2495000,2499000,2350000,2500000,2500000,2550000,2576000,2495000,2364250,2295000,2370000,2295000,2250000,2199500,2199999,2249000,2200000,2195000,2195000,2125000,2095000,2050000,1999499.5,2095000,2095000,1998000,1995000,2124500,2195000,2195000
"30548","Hoschton","GA","Jefferson","Jackson County",430,349900,335000,334950,359000,348900,337000,334950,331100,329900,325000,322500,319000,315000,315000,307500,299999,299900,299900,299900,299949.5,299999,298000,299950,288000,299900,285000,3e+05,3e+05,301175,295000,307162,310000,345089,352776,358888,324653.5,354347.5,389654,389308,392879,394428,371178.5,396664,359000,372028.5,349900,344900,355692,366719,360296,350500,349900,349000,354950,359750,345450,345400,345500,333900,341883,337400,341335,362400,362759.5,359900,369950,364900,371342,364900,371900,371900,376400,369058,379400,378800,393900,425000,399000,425900,407400,410950,389000,375672.5,364950,368830,374900,378955,394450,402655,399000,399949.5,383945,380955,380477.5,380830,381900,375000,378500,395000,399900,396322.5,390000,390000,390000,399000,396822.5,393950,396145
"84093","Sandy","UT","Salt Lake City","Salt Lake County",431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599950,529000,599000,547450,535000,539900,575000,589999,599000,586950,589900,589900
"35763","Owens Cross Roads","AL","Huntsville","Madison County",432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333700,390000,390000,357500,358200,357500,340900,359500,355900,350200,359500,359500,342900,349900,365850,378900,383299.5,392900,382900,387749.5,386599,411499,392900,412900,413899,411699.5
"60093","Winnetka","IL","Chicago-Naperville-Elgin","Cook County",433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900000,1775000,1799000,1847500,1945000,1919500,1999000,1994000,1897000,1770000,1797000,1595000,1695000,1822500,1837000,1784000,1795000,1824500,1799000,1749000,1749500,1714500,1695000,1695000,1695000,1692000,1599350,1599000,1599000,1599000,1599000,1637000,1599000,1575000,1499000,1477000,1495000,1495000,1525000,1572000,1599000,1599000,1592500,1595000,1599000,1775000,1599000,1529500,1597000,1662500,1675000,1712450,1750000,1697450,1679000,1699000,1744000,1712450
"33598","Wimauma","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234990,223470.5,224490,228290,228790,236490,236490,236490,240000,242990,235000,226690,229940,229440,229690,231190,241990,236990,244990,237990,244990,244990
"11968","Southampton","NY","New York-Newark-Jersey City","Suffolk County",435,,,,,,,,,,,,,,,,,2995000,2895000,2995000,2825000,2750000,2500000,2472500,2275000,2495000,2450000,2400000,2522500,2697500,2950000,2925000,2950000,2950000,3e+06,2999000,3199000,2950000,2790000,2895000,2950000,2972500,2900000,3200000,3e+06,3200000,2999900,3247500,2925000,2999900,2925000,3097450,3199000,3362500,3475000,3195000,3199000,3500000,3695000,3500000,3497500,3995000,4200000,3995000,3995000,3995000,3995000,3995000,4175000,4162500,3998000,4195000,4372500,4162500,3998000,3995000,3995000,4195000,4250000,4250000,4199500,3995000,4295000,3996500,3995000,4150000,3995000,4500000,4375000,4445000,4445000,4495000,4337500,4219500,4250000,4250000,3995000,4292500,4122500,4472500,4272500,4395000,4295000,4425000,4495000,4672000,4772000,4624500,4425000
"59106","Billings","MT","Billings","Yellowstone County",436,,,414900,402400,414950,414950,411950,374900,374900,359900,394450,389900,359900,374900,389900,397500,424900,429000,449950,429900,429450,429900,429450,426950,419900,419900,429900,449900,449900,450000,439650,444900,447450,447900,446450,441250,448450,424900,441400,449900,457450,449900,442900,467000,465900,459000,452900,473500,499475,499900,495000,464900,439500,429900,429950,430000,432400,449900,449900,459900,451900,453900,474000,470500,478000,478000,481950,484900,462900,478750,464900,464900,460000,455000,459000,465000,457400,449900,449900,442400,439900,445000,439900,412450,439900,449000,449900,459900,459900,477450,489900,487450,499990,504950,5e+05,5e+05,524900,499900,509900,538950,521500,527400,538000,529900,521500,515000,537000,529900
"06820","Darien","CT","Bridgeport-Stamford-Norwalk","Fairfield County",437,,,,,,,,,,2345000,2595000,2395000,2595000,2645000,2545000,2645000,2467500,2497000,2395000,2775000,2775000,2695000,2485000,2475000,2480000,2721000,2395000,2449000,2450000,2449500,2575000,2795000,2795000,2795000,2795000,2795000,2399000,2397000,2449000,2395000,2422000,2425000,2485000,2595000,2495000,2495000,2545000,2595000,2595000,2485000,2395000,2375000,2349000,2272500,2295000,2595000,2699000,2697000,2750000,2795000,2745000,2695000,2595000,2547000,2399000,2399000,2397000,2495000,2450000,2589000,2522000,2399000,2580000,2597500,2595000,2572500,2495000,2562500,2491500,2395000,2395000,2549000,2445000,2522000,2575000,2522500,2380000,2495000,2495000,2495000,2495000,2299000,2395000,2595000,2699000,2760000,2950000,2695000,2485000,2395000,2332000,2315000,2295000,2315000,2349000,2469500,2494500,2695000
"28075","Harrisburg","NC","Charlotte-Concord-Gastonia","Cabarrus County",438,310000,321147.5,310000,304950,312000,340245,342500,335472.5,329900,329900,342927.5,329900,331000,314495,311495,335450,325000,305850,325000,325000,320000,309265,315000,299900,273465,284465,286425,298200,286475,300650,331332.5,381252.5,377165,349900,351000,319000,319900,319000,3e+05,298640,307695,319000,342500,319000,324450,297594.5,317500,317500,311590,286090,314090,343095,345200,345200,359900,363437.5,359900,349950,375000,365900,359900,365900,367825,368990,352495,361345,365645,369645,375000,381172.5,374950,374950,395500,374950,379511.5,389236.5,392786.5,384900,395000,416238.5,408300,420200,443745,442674,437790,405000,409000,399000,419600,409800,427250,419600,394600,430450,437600,471400,439385,394635,414995,409500,409500,422337.5,433000,434000,445590,449000,449987.5,450000
"31005","Bonaire","GA","Warner Robins","Houston County",439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257000,247500,280000,253500,257000,244900,261000,267000,262450,272900,259900,262150,283000,262150,275500,289950,286500,278000,275000,273900,278500,269500,269250,292774,293387,299950,299950,299900,302400,307450,310500,310864,310864,316118,310500,316500,313950,319950,308900,311000,305650,308900,304900,304900,297400,306150,298900,299150,304200,306450,304900,302900,302900,303500,323900,336774,323900,326650,329400
"67205","Wichita","KS","Wichita","Sedgwick County",440,322229,312900,307114.5,307450,304900,298900,298900,289900,285000,274900,273900,271017.5,289900,284900,289000,289000,288500,284950,283900,278000,271900,279900,277500,278700,299900,269000,283909.5,298700,295000,309900,309900,315000,312450,299550,334950,359900,334950,289900,289900,289111,294900,333000,299900,309900,329450,3e+05,299995,290500,299995,314950,311062.5,298500,306950,309900,314900,326535.5,328171,326071.5,324900,323436,330000,330085.5,310000,337854.5,339949.5,359900,344900,344900,349900,319250,308700,329900,329900,317450,329900,349900,349900,336200,329900,363620,363620,349970,375658,367400,364260,349738.5,349935,349985,366050.5,375329,387450,375000,383978,384000,382631,386315.5,386315.5,392209,393990.5,393900,388403.5,381212,382000,380000,386900,396917.5,392299.5,375459
"32081","Ponte Vedra","FL","Jacksonville","Saint Johns County",441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617900,615950,511600,523200,499950,480950,482000,487541.5,499900,499900,499900,507450,565105,540431,567630,569900,567630,578765,565118,565336,596154.5,596154.5,598900,603704.5,580638,579900,569571,545000,539750,539500,525000,527000,527000,525000,524950,539000,539900
"66503","Manhattan","KS","Manhattan","Riley County",442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312000,289900,292500,284500,3e+05,302500,342062.5,352900,356950,339900,374900,364950,349900,360450,349500,343500,345000,355900,367450,379900,391950,399475,380000,379000,362250,364900,382400,364900,379000,389000,355000,344900,349950,364950,382400,369900,386250,369900,389900,399500,395000,385000,369500,382475,379500,379950
